benchmark_type,task,model_name,n_channel,kernel_size,perturbation_type,strength,status,runtime
time_invariant,image,cifar100,-,5,motion_blur_0,1.0,sat,2.7011
time_invariant,image,cifar100,-,5,motion_blur_0,1.0,sat,2.6970
time_invariant,image,cifar100,-,5,motion_blur_0,1.0,sat,2.6807
time_invariant,image,cifar100,-,5,motion_blur_0,1.0,sat,2.7849
time_invariant,image,cifar100,-,5,motion_blur_0,1.0,sat,2.6801
time_invariant,image,cifar100,-,5,motion_blur_0,1.0,sat,2.6618
time_invariant,image,cifar100,-,5,motion_blur_0,1.0,sat,2.7179
time_invariant,image,cifar100,-,5,motion_blur_0,1.0,sat,2.6930
time_invariant,image,cifar100,-,5,motion_blur_0,1.0,sat,2.6731
time_invariant,image,cifar100,-,5,motion_blur_0,1.0,sat,2.6462
time_invariant,image,cifar100,-,5,motion_blur_0,1.0,sat,2.6962
time_invariant,image,cifar100,-,5,motion_blur_0,1.0,sat,2.6625
time_invariant,image,cifar100,-,5,motion_blur_0,1.0,sat,2.6615
time_invariant,image,cifar100,-,5,motion_blur_0,1.0,sat,2.6574
time_invariant,image,cifar100,-,5,motion_blur_0,1.0,sat,2.6762
time_invariant,image,cifar100,-,5,motion_blur_0,1.0,sat,2.6626
time_invariant,image,cifar100,-,5,motion_blur_0,1.0,sat,2.6889
time_invariant,image,cifar100,-,5,motion_blur_0,1.0,sat,2.6409
time_invariant,image,cifar100,-,7,motion_blur_0,0.1,sat,2.6797
time_invariant,image,cifar100,-,7,motion_blur_0,0.1,sat,2.6616
time_invariant,image,cifar100,-,7,motion_blur_0,0.1,sat,2.6832
time_invariant,image,cifar100,-,7,motion_blur_0,0.1,sat,2.6531
time_invariant,image,cifar100,-,7,motion_blur_0,0.1,sat,2.6492
time_invariant,image,cifar100,-,7,motion_blur_0,0.1,sat,2.8111
time_invariant,image,cifar100,-,7,motion_blur_0,0.1,sat,2.6686
time_invariant,image,cifar100,-,7,motion_blur_0,0.1,sat,2.7205
time_invariant,image,cifar100,-,7,motion_blur_0,0.1,sat,2.6769
time_invariant,image,cifar100,-,7,motion_blur_0,0.1,sat,2.7963
time_invariant,image,cifar100,-,7,motion_blur_0,0.1,sat,2.8336
time_invariant,image,cifar100,-,7,motion_blur_0,0.1,sat,2.6778
time_invariant,image,cifar100,-,7,motion_blur_0,0.1,sat,2.6538
time_invariant,image,cifar100,-,7,motion_blur_0,0.1,sat,2.6638
time_invariant,image,cifar100,-,7,motion_blur_0,0.1,sat,2.6425
time_invariant,image,cifar100,-,7,motion_blur_0,0.1,sat,2.6509
time_invariant,image,cifar100,-,7,motion_blur_0,0.1,sat,2.6394
time_invariant,image,cifar100,-,7,motion_blur_0,0.1,sat,2.7431
time_invariant,image,cifar100,-,7,motion_blur_0,0.1,sat,2.6661
time_invariant,image,cifar100,-,7,motion_blur_0,0.1,sat,2.6536
time_invariant,image,cifar100,-,7,motion_blur_0,0.5,sat,2.6634
time_invariant,image,cifar100,-,7,motion_blur_0,0.5,sat,2.6744
time_invariant,image,cifar100,-,7,motion_blur_0,0.5,sat,2.6588
time_invariant,image,cifar100,-,7,motion_blur_0,0.5,sat,2.6646
time_invariant,image,cifar100,-,7,motion_blur_0,0.5,sat,2.6673
time_invariant,image,cifar100,-,7,motion_blur_0,0.5,sat,2.7083
time_invariant,image,cifar100,-,7,motion_blur_0,0.5,sat,2.6930
time_invariant,image,cifar100,-,7,motion_blur_0,0.5,sat,2.6542
time_invariant,image,cifar100,-,7,motion_blur_0,0.5,sat,2.6593
time_invariant,image,cifar100,-,7,motion_blur_0,0.5,sat,2.6995
